"department_id"
"106510090"
"106510089"
"106510014"
"106510077"
"106510068"
"106510023"
"106510032"
"106510041"
"106510087"
"106510086"
"106510091"
"106510088"
"106510059"
"110410223"
"110410229"
"110410227"
"110410213"
"110410228"
"110410028"
"110410224"
"110410143"
"110410064"
"110410019"
"110410037"
"110410225"
"110410179"
"110410046"
"110410073"
"110410230"
"110410222"
"110410226"
"100210362"
"100210353"
"100210283"
"100210017"
"100210026"
"100210098"
"100290069"
"100210105"
"100210035"
"100210044"
"100210114"
"100210317"
"100210177"
"100290057"
"100210053"
"100210132"
"100210141"
"100210186"
"100210062"
"100210195"
"100290058"
"100210202"
"100290086"
"100210371"
"100290087"
"100210326"
"100210308"
"100210335"
"100290060"
"100210071"
"100210089"
"100210168"
"100290059"
"100290088"
"100490215"
"100490216"
"100490217"
"100490218"
"100490202"
"100490203"
"100410687"
"100410678"
"100490219"
"100410015"
"100410024"
"100410033"
"100410042"
"100410069"
"100430267"
"100410078"
"100410924"
"100410103"
"100410112"
"100410809"
"100490197"
"100490220"
"100410121"
"100430055"
"100410139"
"100430064"
"100410148"
"100430073"
"100410784"
"100430531"
"100490212"
"100410157"
"100410836"
"100410166"
"100410175"
"100410184"
"100410193"
"100430107"
"100410978"
"100430655"
"100490204"
"100410766"
"100430522"
"100490221"
"100490223"
"100490222"
"100410696"
"100410872"
"100410633"
"100410218"
"100410624"
"100410493"
"100410236"
"100490191"
"100410987"
"100410651"
"100410669"
"100410615"
"100410712"
"100410599"
"100410827"
"100430567"
"100410818"
"100410933"
"100430601"
"100410324"
"100490213"
"112690178"
"112690221"
"112610554"
"112610509"
"112630637"
"112610333"
"112610942"
"112630628"
"112610315"
"100510235"
"100510077"
"100510086"
"100510095"
"100510023"
"100510032"
"100510041"
"100510262"
"100590075"
"100510174"
"100590058"
"100590084"
"100510208"
"100590064"
"100510138"
"100530099"
"100510129"
"100530063"
"100590077"
"100510183"
"100510253"
"100510217"
"100530169"
"100590085"
"100590086"
"100590078"
"100510289"
"100530178"
"100590087"
"100510059"
"100590088"
"100590061"
"100590083"
"100590073"
"100590074"
"100710684"
"100710675"
"100710048"
"100711037"
"100730449"
"100710066"
"100710075"
"100710754"
"100730361"
"100790419"
"100710878"
"100790417"
"100710657"
"100710118"
"100710127"
"100710569"
"100730185"
"100710472"
"100710612"
"100710012"
"100710021"
"100790319"
"100710833"
"100710039"
"100710587"
"100710463"
"100710057"
"100710084"
"100710093"
"100710109"
"100710693"
"100710136"
"100710824"
"100710145"
"100710578"
"100710596"
"100710154"
"100710163"
"100710181"
"100711197"
"100730467"
"100710199"
"100730316"
"100710745"
"100790530"
"100710445"
"100710206"
"100710215"
"100790413"
"100790323"
"100790330"
"100711179"
"100790418"
"100790478"
"100790526"
"100711091"
"100730458"
"100790327"
"100790329"
"100711204"
"100790328"
"100711107"
"100710648"
"100710296"
"100711161"
"100711046"
"100710224"
"100710436"
"100730219"
"100790527"
"100710287"
"100710233"
"100710242"
"100710251"
"100790320"
"100790531"
"100710603"
"100711188"
"100790414"
"100790473"
"100710427"
"100710278"
"100710815"
"100711055"
"100710799"
"100710851"
"100710869"
"100790475"
"100790471"
"100711116"
"100730413"
"100790469"
"100711125"
"100730422"
"100711134"
"100730431"
"100710481"
"100710499"
"100710506"
"100711064"
"100711019"
"100711082"
"100710524"
"100710551"
"100710533"
"100710542"
"100810126"
"100810189"
"100810347"
"100890064"
"100810205"
"100810135"
"100810144"
"100810462"
"100810092"
"100890070"
"100810356"
"100890063"
"100810162"
"100810365"
"100810171"
"100810286"
"100810268"
"100810011"
"100810435"
"100810471"
"100810498"
"100810374"
"100810532"
"100890059"
"100810426"
"100830281"
"100890073"
"100890074"
"100810523"
"100810311"
"100810383"
"100810065"
"100890057"
"100810505"
"100810514"
"100810541"
"100890060"
"100810408"
"110590035"
"110510027"
"110510036"
"110510142"
"110590018"
"110510133"
"110590031"
"110590037"
"110590038"
"110590051"
"110510115"
"110510072"
"110590066"
"110510099"
"110590022"
"110590067"
"110590019"
"110510045"
"110590032"
"110510151"
"110590020"
"110590033"
"110590039"
"110590068"
"110590040"
"110590034"
"110590041"
"110510018"
"110510169"
"110510081"
"100910019"
"100910028"
"100910231"
"100910037"
"100910082"
"100910046"
"100910055"
"100910064"
"100910143"
"100910204"
"100930102"
"100910249"
"100930138"
"100910267"
"100930147"
"100990046"
"100990047"
"100990034"
"100990022"
"100990038"
"100910258"
"100910152"
"100990048"
"100990049"
"100990050"
"100990029"
"100990030"
"100910285"
"100990039"
"101010801"
"101090550"
"101011192"
"101011226"
"101011208"
"101010819"
"101010916"
"101010828"
"101011235"
"101010016"
"101010025"
"101010034"
"101090551"
"101010907"
"101010043"
"101010052"
"101010061"
"101010079"
"101010088"
"101010097"
"101010104"
"101010113"
"101010122"
"101010131"
"101010167"
"101011305"
"101010776"
"101010176"
"101010185"
"101010255"
"101010264"
"101010273"
"101010282"
"101010291"
"101010307"
"101010316"
"101010855"
"101010325"
"101011165"
"101090535"
"101010722"
"101010731"
"101090552"
"101010758"
"101090538"
"101090553"
"101010837"
"101090554"
"101010334"
"101010352"
"101010343"
"101010361"
"101011323"
